Symbol	hgnc_id
U5-116KD	HGNC:30858
MAP3K17	HGNC:16835
PSK	HGNC:16835
PSK1	HGNC:16835
PSK1-BETA	HGNC:16835
TAO1	HGNC:16835
TAO2	HGNC:16835
Tao2beta	HGNC:16835
HSST3	HGNC:7682
L23	HGNC:10316
rpL17	HGNC:10316
DAND4	HGNC:1862
E3KARP	HGNC:11076
NHE3RF2	HGNC:11076
NHERF-2	HGNC:11076
NHERF2	HGNC:11076
OCTS2	HGNC:11076
SIP-1	HGNC:11076
SIP1	HGNC:11076
TKA-1	HGNC:11076
HEL-S-114	HGNC:12436
TRP32	HGNC:12436
TXL-1	HGNC:12436
TXNL	HGNC:12436
Txl	HGNC:12436
SLIL3	HGNC:11086
Slit-2	HGNC:11086
E4	HGNC:12499
NEDHMS	HGNC:12499
UBOX2	HGNC:12499
UFD2	HGNC:12499
LH2	HGNC:6594
hLhx2	HGNC:6594
HOAT1	HGNC:10970
OAT1	HGNC:10970
PAHT	HGNC:10970
ROAT1	HGNC:10970
OSCP	HGNC:6164
TIED	HGNC:6164
CARS-Cyp	HGNC:14650
CYP	HGNC:14650
SCAF10	HGNC:14650
SRCyp	HGNC:14650
CODASS	HGNC:9479
LON	HGNC:9479
LONP	HGNC:9479
LonHS	HGNC:9479
PIM1	HGNC:9479
PRSS15	HGNC:9479
hLON	HGNC:9479
RabS10	HGNC:9773
CORD18	HGNC:9768
HFTC3	HGNC:6344
KLA	HGNC:6344
RAB9P1	HGNC:9793
RAB9	HGNC:9792
EBP50	HGNC:11075
NHERF	HGNC:11075
NHERF-1	HGNC:11075
NHERF1	HGNC:11075
NPHLOP2	HGNC:11075
C14orf60	HGNC:8010
ACDC	HGNC:13633
ACRP30	HGNC:13633
ADIPQTL1	HGNC:13633
ADPN	HGNC:13633
APM-1	HGNC:13633
APM1	HGNC:13633
GBP28	HGNC:13633
FLA8	HGNC:6320
HH0048	HGNC:6320
KLP-11	HGNC:6320
RP89	HGNC:6320
MADHIP	HGNC:6775
NSP	HGNC:6775
PPP1R173	HGNC:6775
SARA	HGNC:6775
SMADIP	HGNC:6775
DOA1	HGNC:9043
NDMSBA	HGNC:9043
PLA2P	HGNC:9043
PLAP	HGNC:9043
C6orf8	HGNC:9326
G14	HGNC:9326
PPT-2	HGNC:9326
P76	HGNC:11865
OAT3	HGNC:10972
COX	HGNC:2267
COX-VA	HGNC:2267
MC4DN20	HGNC:2267
VA	HGNC:2267
Hs.22998	HGNC:8008
PTHSL2	HGNC:8008
SCZD17	HGNC:8008
GLXR	HGNC:4570
GLYD	HGNC:4570
PH2	HGNC:4570
AUNB1	HGNC:8515
DFNB6	HGNC:8515
DFNB9	HGNC:8515
FER1L2	HGNC:8515
NSRD9	HGNC:8515
CDG2G	HGNC:6545
LDLB	HGNC:6545
LINC00013	HGNC:12377
NCRNA00013	HGNC:12377
XIST-AS	HGNC:12377
XIST-AS1	HGNC:12377
XISTAS	HGNC:12377
EDL	HGNC:6623
EL	HGNC:6623
PRO719	HGNC:6623
OCTL2	HGNC:8495
OCTL4	HGNC:8495
ORCTL4	HGNC:8495
OAT10	HGNC:8494
OCTL1	HGNC:8494
OCTL3	HGNC:8494
ORCTL-3	HGNC:8494
ORCTL3	HGNC:8494
CIA1	HGNC:14280
WDR39	HGNC:14280
TRAP-1	HGNC:16836
TRAP1	HGNC:16836
VPS3	HGNC:16836
HH15	HGNC:5201
HS6ST	HGNC:5201
EWI-101	HGNC:5949
IGSF2	HGNC:5949
V7	HGNC:5949
SLP-1	HGNC:14560
STORP	HGNC:14560
hUNC-24	HGNC:14560
RECQ5	HGNC:9950
RECQ4	HGNC:9949
GADS	HGNC:4563
GRAP-2	HGNC:4563
GRB2L	HGNC:4563
GRBLG	HGNC:4563
GRID	HGNC:4563
GRPL	HGNC:4563
GrbX	HGNC:4563
Grf40	HGNC:4563
Mona	HGNC:4563
P38	HGNC:4563
SEP15	HGNC:17705
LDPL	HGNC:14061
ZIS	HGNC:13058
ZIS1	HGNC:13058
ZIS2	HGNC:13058
ZNF265	HGNC:13058
ASP	HGNC:24059
HAT	HGNC:24059
PBD8A	HGNC:8857
PBD8B	HGNC:8857
40K	HGNC:30857
HPRP8BP	HGNC:30857
PRP8BP	HGNC:30857
PRPF8BP	HGNC:30857
SPF38	HGNC:30857
WDR57	HGNC:30857
PARG1	HGNC:30207
SRB7	HGNC:11473
SURB7	HGNC:11473
hSrb7	HGNC:11473
C9orf61	HGNC:24820
ENTREP	HGNC:24820
X123	HGNC:24820
C9DUPq21.11	HGNC:11828
DFNA51	HGNC:11828
DUP9q21.11	HGNC:11828
FHCA1	HGNC:11828
PFIC4	HGNC:11828
X104	HGNC:11828
ZO2	HGNC:11828
D6D	HGNC:3575
DES6	HGNC:3575
FADSD6	HGNC:3575
LLCDL2	HGNC:3575
SLL0262	HGNC:3575
TU13	HGNC:3575
PRPF28	HGNC:17347
SNRNP100	HGNC:17347
U5-100K	HGNC:17347
U5-100KD	HGNC:17347
prp28	HGNC:17347
HSPC139	HGNC:14312
SSMDF	HGNC:14312
CBAS3	HGNC:2652
CP7B	HGNC:2652
SPG5A	HGNC:2652
Hxt	HGNC:4807
Thing1	HGNC:4807
bHLHa27	HGNC:4807
eHand	HGNC:4807
MRMV4	HGNC:8029
NTN1L	HGNC:8029
K2p6.1	HGNC:6281
KCNK8	HGNC:6281
TOSS	HGNC:6281
TWIK-2	HGNC:6281
TWIK2	HGNC:6281
CDYL1	HGNC:1811
CDY	HGNC:1810
CDY2	HGNC:1810
DA5D	HGNC:3147
DINE	HGNC:3147
ECEX	HGNC:3147
XCE	HGNC:3147
ABC15	HGNC:74
ABCP	HGNC:74
BCRP	HGNC:74
BCRP1	HGNC:74
BMDP	HGNC:74
CD338	HGNC:74
CDw338	HGNC:74
EST157481	HGNC:74
GOUT1	HGNC:74
MRX	HGNC:74
MXR	HGNC:74
MXR-1	HGNC:74
MXR1	HGNC:74
UAQTL1	HGNC:74
MYLKP	HGNC:7591
OR3.6	HGNC:8394
OR6DG	HGNC:8394
OR4DG	HGNC:8393
OR7E127P	HGNC:8393
OR7E141P	HGNC:8393
OR7E142P	HGNC:8393
OR7E49P	HGNC:8393
OST035	HGNC:8393
C6ST	HGNC:1970
GST-2	HGNC:1970
GST2	HGNC:1970
Gn6ST-1	HGNC:1970
HEL-S-75	HGNC:1970
glcNAc6ST-1	HGNC:1970
CD336	HGNC:6732
LY95	HGNC:6732
NK-p44	HGNC:6732
NKP44	HGNC:6732
dJ149M18.1	HGNC:6732
CD335	HGNC:6731
LY94	HGNC:6731
NK-p46	HGNC:6731
NKP46	HGNC:6731
ARC130	HGNC:2372
CRSP130	HGNC:2372
CRSP133	HGNC:2372
CRSP3	HGNC:2372
DRIP130	HGNC:2372
MRT18	HGNC:2372
SUR-2	HGNC:2372
SUR2	HGNC:2372
CRSP6	HGNC:2375
CRSP77	HGNC:2375
DRIP80	HGNC:2375
SRB4	HGNC:2375
TRAP80	HGNC:2375
CRSP7	HGNC:2376
CRSP70	HGNC:2376
CRAP34	HGNC:2377
CRSP34	HGNC:2377
CRSP8	HGNC:2377
MED3	HGNC:2377
NEDSCAC	HGNC:2377
TRAP37	HGNC:2377
ARC34	HGNC:2378
CRSP33	HGNC:2378
CRSP9	HGNC:2378
Hqk	HGNC:21100
QK	HGNC:21100
QK1	HGNC:21100
QK3	HGNC:21100
hqkI	HGNC:21100
ABRI	HGNC:6174
BRI	HGNC:6174
BRI2	HGNC:6174
BRICD2B	HGNC:6174
E25B	HGNC:6174
E3-16	HGNC:6174
FBD	HGNC:6174
RDGCA	HGNC:6174
imBRI2	HGNC:6174
GSTO 1-1	HGNC:13312
GSTTLp28	HGNC:13312
HEL-S-21	HGNC:13312
P28	HGNC:13312
SPG-R	HGNC:13312
PYHIN4	HGNC:357
FLH21957	HGNC:6866
HEL-S-31	HGNC:6866
HGK	HGNC:6866
MEKKK4	HGNC:6866
NIK	HGNC:6866
MD-1	HGNC:16837
MD1	HGNC:16837
MMD-1	HGNC:16837
dJ80N2.1	HGNC:16837
PEK	HGNC:3255
PERK	HGNC:3255
WRS	HGNC:3255
BRICD2A	HGNC:6173
E25A	HGNC:6173
GGPPS	HGNC:4249
GGPPS1	HGNC:4249
MDHLO	HGNC:4249
MUDHLOV	HGNC:4249
HOMER-3	HGNC:17514
VESL3	HGNC:17514
ACPD	HGNC:17513
CPD	HGNC:17513
DFNA68	HGNC:17513
HOMER-2	HGNC:17513
VESL-2	HGNC:17513
HOMER	HGNC:17512
HOMER1A	HGNC:17512
HOMER1B	HGNC:17512
HOMER1C	HGNC:17512
SYN47	HGNC:17512
Ves-1	HGNC:17512
1700027G07Rik	HGNC:17371
ACT	HGNC:17371
FHL-5	HGNC:17371
dJ393D12.2	HGNC:17371
COOL2	HGNC:685
Cool-2	HGNC:685
MRX46	HGNC:685
PIXA	HGNC:685
alpha-PIX	HGNC:685
alphaPIX	HGNC:685
NGAP	HGNC:9874
PICK	HGNC:9394
PRKCABP	HGNC:9394
DHAND2	HGNC:4808
Hed	HGNC:4808
Thing2	HGNC:4808
bHLHa26	HGNC:4808
dHand	HGNC:4808
AKAP15	HGNC:377
AKAP18	HGNC:377
CRL1	HGNC:17290
IL-27RA	HGNC:17290
IL27R	HGNC:17290
TCCR	HGNC:17290
WSX1	HGNC:17290
zcytor1	HGNC:17290
SAB	HGNC:10827
SH3BP-5	HGNC:10827
CCTB	HGNC:8755
CTB	HGNC:8755
C6ST	HGNC:1971
C6ST1	HGNC:1971
HSD	HGNC:1971
4E-LP	HGNC:3293
4EHP	HGNC:3293
EIF4EL3	HGNC:3293
IF4e	HGNC:3293
h4EHP	HGNC:3293
ADAP100	HGNC:376
ADAP6	HGNC:376
AKAP100	HGNC:376
PRKA6	HGNC:376
mAKAP	HGNC:376
C1orf38	HGNC:16839
ICB-1	HGNC:16839
ICB1	HGNC:16839
APG5	HGNC:589
APG5-LIKE	HGNC:589
APG5L	HGNC:589
ASP	HGNC:589
SCAR25	HGNC:589
hAPG5	HGNC:589
ROCK-II	HGNC:10252
KAP	HGNC:13395
Kdap	HGNC:13395
NAP1	HGNC:13395
NAPA	HGNC:13395
SNAPA	HGNC:13395
PRO0213	HGNC:16840
SRB2	HGNC:16840
TRFP	HGNC:16840
CALBRAIN	HGNC:1384
HCALB_BR	HGNC:1384
IB1	HGNC:6882
JIP-1	HGNC:6882
JIP1	HGNC:6882
PRKM8IP	HGNC:6882
OC-2	HGNC:8139
OC2	HGNC:8139
UCP4	HGNC:21065
CARB	HGNC:11443
HNK-1ST	HGNC:19650
HNK1ST	HGNC:19650
CHIME	HGNC:8966
DEE80	HGNC:8959
EIEE80	HGNC:8959
GPI-MT-III	HGNC:8959
PIG-B	HGNC:8959
PI31	HGNC:9571
CDAN3A	HGNC:6392
CHO1	HGNC:6392
KNSL5	HGNC:6392
MKLP-1	HGNC:6392
MKLP1	HGNC:6392
AKAP75	HGNC:375
AKAP79	HGNC:375
H21	HGNC:375
ICPPS	HGNC:11603
PAPPAS	HGNC:11603
SPS	HGNC:11603
NBC2	HGNC:11033
NBC3	HGNC:11033
NBCN1	HGNC:11033
SBC2	HGNC:11033
SLC4A6	HGNC:11033
NBC3	HGNC:11034
NDCBE	HGNC:11034
LGMD1	HGNC:12399
LGMD1A	HGNC:12399
MFM3	HGNC:12399
TTID	HGNC:12399
TTOD	HGNC:12399
DLXIN-1	HGNC:6813
NRAGE	HGNC:6813
NOC2	HGNC:10296
CT12.2	HGNC:4112
GAGED3	HGNC:4112
XAGE-2	HGNC:4112
XAGE2B	HGNC:4112
CT16.7	HGNC:4108
GAGE-9	HGNC:4108
GAGEC1	HGNC:4108
JM-27	HGNC:4108
JM27	HGNC:4108
PAGE-1	HGNC:4108
PAGE-4	HGNC:4108
ADAMTS-2	HGNC:220
ADAMTS-4	HGNC:220
ADMP-1	HGNC:220
ADAMTS-4	HGNC:219
HKLLS3	HGNC:219
ADAM-TS2	HGNC:218
ADAMTS-2	HGNC:218
ADAMTS-3	HGNC:218
EDSDERMS	HGNC:218
NPI	HGNC:218
PC I-NP	HGNC:218
PCI-NP	HGNC:218
PCINP	HGNC:218
PCPNI	HGNC:218
PNPI	HGNC:218
C3-C5	HGNC:217
METH1	HGNC:217
Beta-MPP	HGNC:9119
MAS1	HGNC:9119
MPP11	HGNC:9119
MPPB	HGNC:9119
MPPP52	HGNC:9119
P-52	HGNC:9119
FMR1L2	HGNC:4024
FXR2P	HGNC:4024
CST	HGNC:24240
LLGL4	HGNC:30757
PIG7	HGNC:16841
SIMPLE	HGNC:16841
TP53I7	HGNC:16841
HSN1C	HGNC:11278
LCB2	HGNC:11278
LCB2A	HGNC:11278
NSAN1C	HGNC:11278
SPT2	HGNC:11278
hLCB2a	HGNC:11278
GDF-15	HGNC:30142
MIC-1	HGNC:30142
MIC1	HGNC:30142
NAG-1	HGNC:30142
PDF	HGNC:30142
PLAB	HGNC:30142
PTGFB	HGNC:30142
MGC:8389	HGNC:11589
MGC:9620	HGNC:11589
STUD	HGNC:11589
TLF	HGNC:11589
TLP	HGNC:11589
TRF2	HGNC:11589
AAP-S	HGNC:7900
MP100	HGNC:7900
PSA	HGNC:7900
AIMP3	HGNC:3212
P18	HGNC:3212
SCAMP	HGNC:10563
SCAMP37	HGNC:10563
GPSN2	HGNC:4551
MRT14	HGNC:4551
SC2	HGNC:4551
TER	HGNC:4551
MIG1	HGNC:10895
SKD1	HGNC:10895
SKD1B	HGNC:10895
VPS4-2	HGNC:10895
CDGIF	HGNC:7207
HBEBP2BPA	HGNC:7207
Lec35	HGNC:7207
My008	HGNC:7207
PP3958	HGNC:7207
PQLC5	HGNC:7207
SL15	HGNC:7207
SLC66A5	HGNC:7207
GOLIM2	HGNC:4430
GOS-28	HGNC:4430
GOS28	HGNC:4430
GOS28/P28	HGNC:4430
GS28	HGNC:4430
P28	HGNC:4430
C1orf8	HGNC:1239
DCF1	HGNC:1239
HSPC001	HGNC:1239
PRO195	HGNC:1239
UNQ169	HGNC:1239
BAG-5	HGNC:941
CMD2F	HGNC:941
BAG-4	HGNC:940
SODD	HGNC:940
BAG-3	HGNC:939
BIS	HGNC:939
CAIR-1	HGNC:939
MFM6	HGNC:939
BAG-2	HGNC:938
dJ417I1.2	HGNC:938
AC40	HGNC:20194
HLD11	HGNC:20194
RPA39	HGNC:20194
RPA40	HGNC:20194
RPA5	HGNC:20194
RPAC1	HGNC:20194
RPC40	HGNC:20194
TCS3	HGNC:20194
BMZF-5	HGNC:13047
HD-ZNF1	HGNC:13047
ZNF539	HGNC:13047
ZNF91L	HGNC:13047
GMF-GAMMA	HGNC:4374
MGST-IV	HGNC:9599
MGST1-L1	HGNC:9599
MGST1L1	HGNC:9599
MPGES	HGNC:9599
PGES	HGNC:9599
PIG12	HGNC:9599
PP102	HGNC:9599
PP1294	HGNC:9599
TP53I12	HGNC:9599
mPGES-1	HGNC:9599
PIG11	HGNC:16842
EPG4	HGNC:13276
PIG8	HGNC:13276
TP53I8	HGNC:13276
PIG3	HGNC:19373
CIR	HGNC:24217
DON1	HGNC:7998
HRG2	HGNC:7998
NTAK	HGNC:7998
HsT18880	HGNC:9700
PUNC	HGNC:9700
D2-2	HGNC:9779
GOV	HGNC:9779
RAB16	HGNC:9779
RAD3D	HGNC:9779
MGC:15815	HGNC:580
X11L2	HGNC:580
mint3	HGNC:580
BMAC	HGNC:10640
BRAK	HGNC:10640
KEC	HGNC:10640
KS1	HGNC:10640
MIP-2g	HGNC:10640
MIP2G	HGNC:10640
NJAC	HGNC:10640
SCYB14	HGNC:10640
ATP6G	HGNC:864
ATP6G1	HGNC:864
ATP6GL	HGNC:864
ATP6J	HGNC:864
Vma10	HGNC:864
ATP5J2	HGNC:848
ATP5JL	HGNC:848
ACRP	HGNC:11216
FSA-1	HGNC:11216
C2orf1	HGNC:14487
L33mt	HGNC:14487
MRP-L33	HGNC:14487
RPL33L	HGNC:14487
ERS-24	HGNC:10700
SEC22L1	HGNC:10700
H2A.y	HGNC:4740
H2A/y	HGNC:4740
H2AF12M	HGNC:4740
H2AFY	HGNC:4740
MACROH2A1.1	HGNC:4740
mH2A1	HGNC:4740
macroH2A1.2	HGNC:4740
6.8PL	HGNC:1188
ATP5MPL	HGNC:1188
C14orf2	HGNC:1188
MLQ	HGNC:1188
MP68	HGNC:1188
PLPM	HGNC:1188
ALC1	HGNC:1916
CHDL	HGNC:1916
HB58	HGNC:12711
Hbeta58	HGNC:12711
PEP8A	HGNC:12711
VPS26	HGNC:12711
AT744.2	HGNC:24066
CCL4L	HGNC:24066
SCYA4L	HGNC:24066
SCYQ4L2	HGNC:24066
HIPER1	HGNC:7102
MINPP2	HGNC:7102
MIPP	HGNC:7102
PCH16	HGNC:7102
CORTRD1	HGNC:4795
G6PDH	HGNC:4795
GDH	HGNC:4795
H6PDH	HGNC:4795
CAS	HGNC:971
CAS1	HGNC:971
CASS1	HGNC:971
CRKAS	HGNC:971
P130Cas	HGNC:971
GP-1	HGNC:4669
GP1	HGNC:4669
HSPC018	HGNC:4669
DEE59	HGNC:4507
EIEE59	HGNC:4507
GABABR2	HGNC:4507
GPR51	HGNC:4507
GPRC3B	HGNC:4507
HG20	HGNC:4507
HRIHFB2099	HGNC:4507
NDPLHS	HGNC:4507
BEN	HGNC:4661
CREAM1	HGNC:4661
GTF3	HGNC:4661
MUSTRD1	HGNC:4661
RBAP2	HGNC:4661
WBS	HGNC:4661
WBSCR11	HGNC:4661
WBSCR12	HGNC:4661
hMusTRD1alpha1	HGNC:4661
Bos1	HGNC:4431
EPM6	HGNC:4431
GS27	HGNC:4431
EAR1	HGNC:7962
REVERBA	HGNC:7962
REVERBalpha	HGNC:7962
THRA1	HGNC:7962
THRAL	HGNC:7962
ear-1	HGNC:7962
hRev	HGNC:7962
KFS3	HGNC:4218
MCOP7	HGNC:4218
MCOPCB6	HGNC:4218
KAT13D	HGNC:2082
bHLHe8	HGNC:2082
CFAP194	HGNC:11215
CT141	HGNC:11215
FAP194	HGNC:11215
Repro-SA-1	HGNC:11215
pf16	HGNC:11215
BRCC4	HGNC:1106
BRCC45	HGNC:1106
BRE	HGNC:1106
MRCKB	HGNC:1738
ICA12	HGNC:11192
Sox-13	HGNC:11192
CMS22	HGNC:30228
A3B	HGNC:17352
APOBEC1L	HGNC:17352
ARCD3	HGNC:17352
ARP4	HGNC:17352
DJ742C19.2	HGNC:17352
PHRBNL	HGNC:17352
bK150C2.2	HGNC:17352
LALP70	HGNC:14573
LAP70	HGNC:14573
LYSAL1	HGNC:14573
NTPDase-4	HGNC:14573
UDPase	HGNC:14573
CAPER	HGNC:15923
CAPERalpha	HGNC:15923
FSAP59	HGNC:15923
HCC1	HGNC:15923
RNPC2	HGNC:15923
CT90	HGNC:7212
KRMP1	HGNC:7212
MPHOSPH1	HGNC:7212
MPP-1	HGNC:7212
MPP1	HGNC:7212
CRE-BPA	HGNC:16844
CREB-5	HGNC:16844
CREBPA	HGNC:16844
CMT2	HGNC:21059
1-Cys	HGNC:16753
AOP2	HGNC:16753
HEL-S-128m	HGNC:16753
LPCAT-5	HGNC:16753
NSGPx	HGNC:16753
PRX	HGNC:16753
aiPLA2	HGNC:16753
p29	HGNC:16753
Mum2	HGNC:16846
AKAP250	HGNC:370
SSeCKS	HGNC:370
ETR101	HGNC:28871
B3-1	HGNC:9506
CASP	HGNC:9506
CYBR	HGNC:9506
CYTHIP	HGNC:9506
HE	HGNC:9506
PSCDBP	HGNC:9506
OR17-01	HGNC:8226
OR17-1	HGNC:8226
OR1R2P	HGNC:8226
OR1R3P	HGNC:8226
OR20A1P	HGNC:8226
DAMS	HGNC:30586
SMAD5AS	HGNC:30586
SMAD5OS	HGNC:30586
DRES9	HGNC:9003
NIR2	HGNC:9003
PITPNM	HGNC:9003
RDGB	HGNC:9003
RDGB1	HGNC:9003
RDGBA	HGNC:9003
RDGBA1	HGNC:9003
Rd9	HGNC:9003
ERP70	HGNC:30167
ERP72	HGNC:30167
ERp-72	HGNC:30167
NRF3	HGNC:7783
ARA54	HGNC:10058
HFB30	HGNC:10058
HRIHFB2038	HGNC:10058
TRIAD2	HGNC:10058
ATP-BL	HGNC:13526
ATPBL	HGNC:13526
C16orf7	HGNC:13526
CART	HGNC:24323
N-CoR	HGNC:7672
N-CoR1	HGNC:7672
PPP1R109	HGNC:7672
TRAC1	HGNC:7672
hN-CoR	HGNC:7672
CTG26	HGNC:7673
N-CoR2	HGNC:7673
SMAP270	HGNC:7673
SMRT	HGNC:7673
SMRTE	HGNC:7673
SMRTE-tau	HGNC:7673
TNRC14	HGNC:7673
TRAC	HGNC:7673
TRAC-1	HGNC:7673
TRAC1	HGNC:7673
CYPIN	HGNC:4212
GAH	HGNC:4212
GUANASE	HGNC:4212
NEDASIN	HGNC:4212
CKBBP1	HGNC:10070
ROC2	HGNC:10070
SAG	HGNC:10070
rbx2	HGNC:10070
MRF1	HGNC:7469
MTTRF1	HGNC:7469
RF1	HGNC:7469
CART1	HGNC:12034
MLN62	HGNC:12034
RNF83	HGNC:12034
ABC8	HGNC:73
WHITE1	HGNC:73
ADGRC1	HGNC:1850
CDHF9	HGNC:1850
FMI2	HGNC:1850
HFMI2	HGNC:1850
LMPHM9	HGNC:1850
ME2	HGNC:1850
AI2A1	HGNC:6365
ARM1	HGNC:6365
EMSP	HGNC:6365
EMSP1	HGNC:6365
KLK-L1	HGNC:6365
PRSS17	HGNC:6365
PSTS	HGNC:6365
kallikrein	HGNC:6365
SYN-1	HGNC:11649
TML1	HGNC:11649
AATYK	HGNC:21
AATYK1	HGNC:21
LMR1	HGNC:21
LMTK1	HGNC:21
PPP1R77	HGNC:21
p35BP	HGNC:21
GCAP3	HGNC:4680
SYPH1	HGNC:11139
Sph1	HGNC:11139
GAP	HGNC:10002
HA117	HGNC:10002
S914	HGNC:10002
CLCA3	HGNC:2017
HG1I	HGNC:4382
ATFB15	HGNC:8063
N155	HGNC:8063
CXCDC2	HGNC:7446
MTL5	HGNC:7446
MTLT	HGNC:7446
CACC	HGNC:2016
CACC3	HGNC:2016
CLCRG2	HGNC:2016
CaCC-3	HGNC:2016
G1P2	HGNC:4053
IFI15	HGNC:4053
IMD38	HGNC:4053
IP17	HGNC:4053
UCRP	HGNC:4053
hUCRP	HGNC:4053
HUM3CL	HGNC:3660
UNC-76	HGNC:3659
GEF10	HGNC:14103
SNCV	HGNC:14103
CAMOS	HGNC:28986
SCAR5	HGNC:28986
IKK-E	HGNC:14552
IKK-i	HGNC:14552
IKKE	HGNC:14552
IKKI	HGNC:14552
MORFL2	HGNC:16849
MRGX	HGNC:16849
FISH	HGNC:23664
SH3MD1	HGNC:23664
TKS5	HGNC:23664
Ebitein1	HGNC:24693
MICAL-2	HGNC:24693
MICAL2PV1	HGNC:24693
MICAL2PV2	HGNC:24693
MICALCL	HGNC:24693
mical-cL	HGNC:24693
SH2BP1	HGNC:16850
TSBP	HGNC:16850
p150	HGNC:16850
p150TSP	HGNC:16850
CAMKP	HGNC:19388
CaMKPase	HGNC:19388
FEM-2	HGNC:19388
POPX2	HGNC:19388
hFEM-2	HGNC:19388
GCC185	HGNC:23218
RANBP2L4	HGNC:23218
REN53	HGNC:23218
RALGEF2	HGNC:16851
RALGPS1A	HGNC:16851
CHPPR	HGNC:29510
FAM54A2	HGNC:29510
PLC-L4	HGNC:29037
PLC-eta2	HGNC:29037
PLCL4	HGNC:29037
PLCeta2	HGNC:29037
KIAA0372	HGNC:23639
Ski3	HGNC:23639
THES	HGNC:23639
NFSRA	HGNC:5193
dJ604K5.2	HGNC:5193
CIS6	HGNC:16852
CISH6	HGNC:16852
Cish5	HGNC:16852
SOCS-5	HGNC:16852
NFBD1	HGNC:21163
NPHP5	HGNC:28949
PIQ	HGNC:28949
SLSN5	HGNC:28949
HsT287	HGNC:28990
CMYA2	HGNC:15580
MMGL	HGNC:15580
CEP4	HGNC:29086
KIAA0635	HGNC:29086
MCPH8	HGNC:29086
KIAA0430	HGNC:29562
LKAP	HGNC:29562
LMKB	HGNC:29562
PPP1R34	HGNC:29562
PPP1R66	HGNC:30938
UURF2	HGNC:30938
hRUL138	HGNC:30938
IF2	HGNC:30793
IMP13	HGNC:16853
KAP13	HGNC:16853
LGL2	HGNC:16853
RANBP13	HGNC:16853
SDCN	HGNC:10660
SYND3	HGNC:10660
KIAA0406	HGNC:29029
smg-10	HGNC:29029
HISPPD2A	HGNC:29023
IP6K	HGNC:29023
IPS1	HGNC:29023
VIP1	HGNC:29023
hsVIP1	HGNC:29023
KIAA0140	HGNC:28968
bA12J10.2	HGNC:28968
smp	HGNC:28968
DEP.5	HGNC:18423
FFEVF	HGNC:18423
FFEVF1	HGNC:18423
JHDM3A	HGNC:22978
JMJD2	HGNC:22978
JMJD2A	HGNC:22978
TDRD14A	HGNC:22978
LRRC14A	HGNC:20419
CLINT	HGNC:23186
ENTH	HGNC:23186
EPN4	HGNC:23186
EPNR	HGNC:23186
VGL-4	HGNC:28966
NIC96	HGNC:28958
BZAP45	HGNC:18380
Nbla10236	HGNC:18380
HECTH2	HGNC:16803
RAUL	HGNC:16803
COXPD54	HGNC:19958
KIAA0391	HGNC:19958
MRPP3	HGNC:19958
CNrasGEF	HGNC:16854
NRAPGEP	HGNC:16854
PDZ-GEF1	HGNC:16854
PDZGEF1	HGNC:16854
RA-GEF	HGNC:16854
RA-GEF-1	HGNC:16854
RAGEF	HGNC:16854
Rap-GEP	HGNC:16854
nRap GEP	HGNC:16854
KIAA0103	HGNC:28963
TTC35	HGNC:28963
EDEM	HGNC:18967
ROLT	HGNC:21299
TAX1BP2	HGNC:21299
HSPUM	HGNC:14957
PUMH	HGNC:14957
PUMH1	HGNC:14957
PUML1	HGNC:14957
SCA47	HGNC:14957
CRSDS	HGNC:17283
OBOE	HGNC:17283
RAB3IP3	HGNC:17283
RIM2	HGNC:17283
ESP1	HGNC:16856
SEPA	HGNC:16856
KIAA0685	HGNC:19253
PP6R2	HGNC:19253
SAP190	HGNC:19253
SAPS2	HGNC:19253
MVA2	HGNC:30794
PIG8	HGNC:30794
TSP57	HGNC:30794
BCOX	HGNC:28960
BCOX1	HGNC:28960
CT101	HGNC:28960
FMP27	HGNC:28960
DDX34	HGNC:16719
HRH1	HGNC:16719
NZF-3	HGNC:18695
NZF3	HGNC:18695
ZC2H2C3	HGNC:18695
ZC2HC10	HGNC:18695
ZNF387	HGNC:18695
ATG1B	HGNC:13480
Unc51.2	HGNC:13480
PCDH-GAMMA-A8	HGNC:8706
HERP	HGNC:13744
Mif1	HGNC:13744
SUP	HGNC:13744
KIAA0355	HGNC:29016
KIAA0226	HGNC:28991
RUBICON	HGNC:28991
SCAR15	HGNC:28991
RNTRE	HGNC:16858
TRE2NL	HGNC:16858
USP6NL-IT1	HGNC:16858
IBP160	HGNC:29513
fSAP164	HGNC:29513
PRELID4B	HGNC:29032
EEF1AKMT4	HGNC:13275
ADAMTSL-2	HGNC:14631
GPHYSD1	HGNC:14631
GRIN2	HGNC:23730
KIAA0514	HGNC:23730
6330408P19Rik	HGNC:16859
CAPON	HGNC:16859
NPHS22	HGNC:16859
M-SEMAH	HGNC:10727
M-SemaK	HGNC:10727
SEMAH	HGNC:10727
coll-5	HGNC:10727
2700066J21Rik	HGNC:20321
KIAA0266	HGNC:20321
UTP14B	HGNC:20321
HLD19	HGNC:29118
KIAA0792	HGNC:29118
CART1	HGNC:17224
FIP3-Rab11	HGNC:17224
Rab11-FIP3	HGNC:17224
SBP2L	HGNC:28997
SLAN	HGNC:28997
RIP	HGNC:30911
VPRBP	HGNC:30911
CFAP256	HGNC:24866
GlyBP	HGNC:24866
JBTS25	HGNC:24866
KIAA0562	HGNC:24866
ROC22	HGNC:24866
